ID,Page_name,Response_time,StartTime,EndTime
12591,02_Watchlist,0.675,04-12-2022 07:37,04-12-2022 07:37
12592,01_Login,0.187,04-12-2022 07:42,04-12-2022 07:42
12593,02_Watchlist,0.224,04-12-2022 07:42,04-12-2022 07:42
12594,01_Login,0.161,04-12-2022 07:47,04-12-2022 07:47
12595,02_Watchlist,0.136,04-12-2022 07:47,04-12-2022 07:47
12596,01_Login,1.841,04-12-2022 07:51,04-12-2022 07:52
12597,02_Watchlist,0.186,04-12-2022 07:52,04-12-2022 07:52
12598,01_Login,0.148,04-12-2022 07:57,04-12-2022 07:57
12599,02_Watchlist,0.213,04-12-2022 07:57,04-12-2022 07:57
12600,01_Login,0.166,04-12-2022 08:01,04-12-2022 08:01
12601,02_Watchlist,0.215,04-12-2022 08:01,04-12-2022 08:01
12602,01_Login,0.479,04-12-2022 08:06,04-12-2022 08:06
12603,02_Watchlist,0.202,04-12-2022 08:07,04-12-2022 08:07
12604,01_Login,0.194,04-12-2022 08:12,04-12-2022 08:12
12605,02_Watchlist,0.679,04-12-2022 08:12,04-12-2022 08:12
12606,01_Login,0.169,04-12-2022 08:17,04-12-2022 08:17
12607,02_Watchlist,0.217,04-12-2022 08:17,04-12-2022 08:17
12608,01_Login,0.521,04-12-2022 08:21,04-12-2022 08:22
12609,02_Watchlist,0.185,04-12-2022 08:22,04-12-2022 08:22
12610,01_Login,0.158,04-12-2022 08:27,04-12-2022 08:27
12611,02_Watchlist,0.203,04-12-2022 08:27,04-12-2022 08:27
12612,01_Login,0.714,04-12-2022 08:31,04-12-2022 08:32
12613,02_Watchlist,0.137,04-12-2022 08:32,04-12-2022 08:32
12614,01_Login,1.162,04-12-2022 08:37,04-12-2022 08:37
12615,02_Watchlist,0.205,04-12-2022 08:37,04-12-2022 08:37
12616,01_Login,0.182,04-12-2022 08:42,04-12-2022 08:42
12617,02_Watchlist,0.215,04-12-2022 08:42,04-12-2022 08:42
12618,01_Login,0.188,04-12-2022 08:47,04-12-2022 08:47
12619,02_Watchlist,0.197,04-12-2022 08:47,04-12-2022 08:47
12620,01_Login,1.127,04-12-2022 08:52,04-12-2022 08:52
12621,02_Watchlist,0.208,04-12-2022 08:52,04-12-2022 08:52
12622,01_Login,0.206,04-12-2022 08:57,04-12-2022 08:57
12623,02_Watchlist,0.651,04-12-2022 08:57,04-12-2022 08:57
12624,01_Login,0.175,04-12-2022 09:02,04-12-2022 09:02
12625,02_Watchlist,0.188,04-12-2022 09:02,04-12-2022 09:02
12626,01_Login,0.131,04-12-2022 09:07,04-12-2022 09:07
12627,02_Watchlist,0.214,04-12-2022 09:07,04-12-2022 09:07
12628,01_Login,0.211,04-12-2022 09:12,04-12-2022 09:12
12629,02_Watchlist,0.122,04-12-2022 09:12,04-12-2022 09:12
12630,01_Login,0.651,04-12-2022 09:17,04-12-2022 09:17
12631,02_Watchlist,0.195,04-12-2022 09:17,04-12-2022 09:17
12632,01_Login,0.185,04-12-2022 09:22,04-12-2022 09:22
12633,02_Watchlist,0.144,04-12-2022 09:22,04-12-2022 09:22
12634,01_Login,0.131,04-12-2022 09:27,04-12-2022 09:27
12635,02_Watchlist,0.658,04-12-2022 09:27,04-12-2022 09:27
12636,01_Login,0.649,04-12-2022 09:32,04-12-2022 09:32
12637,02_Watchlist,0.657,04-12-2022 09:32,04-12-2022 09:32
12638,01_Login,0.151,04-12-2022 09:37,04-12-2022 09:37
12639,02_Watchlist,0.677,04-12-2022 09:37,04-12-2022 09:37
12640,01_Login,0.153,04-12-2022 09:42,04-12-2022 09:42
12641,02_Watchlist,0.204,04-12-2022 09:42,04-12-2022 09:42
12642,01_Login,0.514,04-12-2022 09:47,04-12-2022 09:47
12643,02_Watchlist,0.185,04-12-2022 09:47,04-12-2022 09:47
12644,01_Login,0.617,04-12-2022 09:52,04-12-2022 09:52
12645,02_Watchlist,0.181,04-12-2022 09:52,04-12-2022 09:52
12646,01_Login,0.182,04-12-2022 09:57,04-12-2022 09:57
12647,02_Watchlist,0.17,04-12-2022 09:57,04-12-2022 09:57
12648,01_Login,0.468,04-12-2022 10:02,04-12-2022 10:02
12649,02_Watchlist,0.187,04-12-2022 10:02,04-12-2022 10:02
12650,01_Login,0.145,04-12-2022 10:07,04-12-2022 10:07
12651,02_Watchlist,0.2,04-12-2022 10:07,04-12-2022 10:07
12652,01_Login,0.212,04-12-2022 10:12,04-12-2022 10:12
12653,02_Watchlist,0.156,04-12-2022 10:12,04-12-2022 10:12
12654,01_Login,0.194,04-12-2022 10:17,04-12-2022 10:17
12655,02_Watchlist,0.22,04-12-2022 10:17,04-12-2022 10:17
12656,01_Login,0.594,04-12-2022 10:22,04-12-2022 10:22
12657,02_Watchlist,0.198,04-12-2022 10:22,04-12-2022 10:22
12658,01_Login,0.173,04-12-2022 10:27,04-12-2022 10:27
12659,02_Watchlist,0.216,04-12-2022 10:27,04-12-2022 10:27
12660,01_Login,0.212,04-12-2022 10:32,04-12-2022 10:32
12661,02_Watchlist,0.17,04-12-2022 10:32,04-12-2022 10:32
12662,01_Login,0.154,04-12-2022 10:37,04-12-2022 10:37
12663,02_Watchlist,0.193,04-12-2022 10:37,04-12-2022 10:37
12664,01_Login,0.167,04-12-2022 10:42,04-12-2022 10:42
12665,02_Watchlist,0.21,04-12-2022 10:42,04-12-2022 10:42
12666,01_Login,0.24,04-12-2022 10:47,04-12-2022 10:47
12667,02_Watchlist,0.198,04-12-2022 10:47,04-12-2022 10:47
12668,01_Login,0.142,04-12-2022 10:52,04-12-2022 10:52
12669,02_Watchlist,0.223,04-12-2022 10:52,04-12-2022 10:52
12670,01_Login,0.17,04-12-2022 10:57,04-12-2022 10:57
12671,02_Watchlist,0.679,04-12-2022 10:57,04-12-2022 10:57
12672,01_Login,0.173,04-12-2022 11:02,04-12-2022 11:02
12673,02_Watchlist,0.175,04-12-2022 11:02,04-12-2022 11:02
12674,01_Login,0.18,04-12-2022 11:07,04-12-2022 11:07
12675,02_Watchlist,0.184,04-12-2022 11:07,04-12-2022 11:07
12676,01_Login,0.623,04-12-2022 11:12,04-12-2022 11:12
12677,02_Watchlist,0.651,04-12-2022 11:12,04-12-2022 11:12
12678,01_Login,0.449,04-12-2022 11:17,04-12-2022 11:17
12679,02_Watchlist,0.203,04-12-2022 11:17,04-12-2022 11:17
12680,01_Login,0.689,04-12-2022 11:22,04-12-2022 11:22
12681,02_Watchlist,0.187,04-12-2022 11:22,04-12-2022 11:22
12682,01_Login,0.149,04-12-2022 11:27,04-12-2022 11:27
12683,02_Watchlist,0.228,04-12-2022 11:27,04-12-2022 11:27
12684,01_Login,0.19,04-12-2022 11:32,04-12-2022 11:32
12685,02_Watchlist,0.151,04-12-2022 11:32,04-12-2022 11:32
12686,01_Login,0.145,04-12-2022 11:37,04-12-2022 11:37
12687,02_Watchlist,0.222,04-12-2022 11:37,04-12-2022 11:37
12688,01_Login,0.194,04-12-2022 11:42,04-12-2022 11:42
12689,02_Watchlist,0.219,04-12-2022 11:42,04-12-2022 11:42
12690,01_Login,0.176,04-12-2022 11:47,04-12-2022 11:47
12691,02_Watchlist,0.199,04-12-2022 11:47,04-12-2022 11:47
12692,01_Login,0.556,04-12-2022 11:52,04-12-2022 11:52
12693,02_Watchlist,0.175,04-12-2022 11:52,04-12-2022 11:52
12694,01_Login,0.169,04-12-2022 11:57,04-12-2022 11:57
12695,02_Watchlist,0.634,04-12-2022 11:57,04-12-2022 11:57
12696,01_Login,0.221,05-12-2022 12:02,05-12-2022 12:02
12697,02_Watchlist,0.215,05-12-2022 12:02,05-12-2022 12:02
12698,01_Login,0.182,05-12-2022 12:07,05-12-2022 12:07
12699,02_Watchlist,0.187,05-12-2022 12:07,05-12-2022 12:07
12700,01_Login,0.607,05-12-2022 12:12,05-12-2022 12:12
12701,02_Watchlist,0.177,05-12-2022 12:12,05-12-2022 12:12
12702,01_Login,0.185,05-12-2022 12:17,05-12-2022 12:17
12703,02_Watchlist,0.672,05-12-2022 12:17,05-12-2022 12:17
12704,01_Login,1.211,05-12-2022 12:22,05-12-2022 12:22
12705,02_Watchlist,0.22,05-12-2022 12:22,05-12-2022 12:22
12706,01_Login,0.196,05-12-2022 12:27,05-12-2022 12:27
12707,02_Watchlist,0.184,05-12-2022 12:27,05-12-2022 12:27
12708,01_Login,1.004,05-12-2022 12:32,05-12-2022 12:32
12709,02_Watchlist,0.205,05-12-2022 12:32,05-12-2022 12:32
12710,01_Login,0.766,05-12-2022 12:37,05-12-2022 12:37
12711,02_Watchlist,0.18,05-12-2022 12:37,05-12-2022 12:37
12712,01_Login,0.175,05-12-2022 12:42,05-12-2022 12:42
12713,02_Watchlist,0.195,05-12-2022 12:42,05-12-2022 12:42
12714,01_Login,0.178,05-12-2022 12:47,05-12-2022 12:47
12715,02_Watchlist,0.22,05-12-2022 12:47,05-12-2022 12:47
12716,01_Login,0.65,05-12-2022 12:52,05-12-2022 12:52
12717,02_Watchlist,0.222,05-12-2022 12:52,05-12-2022 12:52
12718,01_Login,0.583,05-12-2022 12:57,05-12-2022 12:57
12719,02_Watchlist,0.164,05-12-2022 12:57,05-12-2022 12:57
12720,01_Login,0.357,05-12-2022 01:02,05-12-2022 01:02
12721,02_Watchlist,0.648,05-12-2022 01:02,05-12-2022 01:02
12722,01_Login,0.157,05-12-2022 07:17,05-12-2022 07:17
12723,02_Watchlist,0.205,05-12-2022 07:17,05-12-2022 07:17
12724,01_Login,0.448,05-12-2022 07:27,05-12-2022 07:27
12725,02_Watchlist,0.206,05-12-2022 07:27,05-12-2022 07:27
12726,01_Login,0.55,05-12-2022 07:32,05-12-2022 07:32
12727,02_Watchlist,0.2,05-12-2022 07:32,05-12-2022 07:32
12728,01_Login,1.577,05-12-2022 07:42,05-12-2022 07:42
12729,02_Watchlist,0.219,05-12-2022 07:42,05-12-2022 07:42
12730,01_Login,0.914,05-12-2022 07:52,05-12-2022 07:52
12731,02_Watchlist,0.229,05-12-2022 07:52,05-12-2022 07:52
12732,01_Login,0.806,05-12-2022 08:02,05-12-2022 08:02
12733,02_Watchlist,0.183,05-12-2022 08:02,05-12-2022 08:02
12734,01_Login,0.636,05-12-2022 08:07,05-12-2022 08:07
12735,02_Watchlist,0.251,05-12-2022 08:07,05-12-2022 08:07
12736,01_Login,0.614,05-12-2022 08:12,05-12-2022 08:12
12737,02_Watchlist,0.233,05-12-2022 08:12,05-12-2022 08:12
12738,01_Login,1.878,05-12-2022 08:22,05-12-2022 08:22
12739,02_Watchlist,0.211,05-12-2022 08:22,05-12-2022 08:22
12740,01_Login,0.712,05-12-2022 08:27,05-12-2022 08:27
12741,02_Watchlist,0.747,05-12-2022 08:27,05-12-2022 08:27
12742,01_Login,0.954,05-12-2022 08:32,05-12-2022 08:32
12743,02_Watchlist,0.179,05-12-2022 08:32,05-12-2022 08:32
12744,01_Login,0.848,05-12-2022 08:37,05-12-2022 08:37
12745,02_Watchlist,0.245,05-12-2022 08:37,05-12-2022 08:37
12746,01_Login,0.186,05-12-2022 08:52,05-12-2022 08:52
12747,02_Watchlist,0.653,05-12-2022 08:52,05-12-2022 08:52
12748,01_Login,0.604,05-12-2022 08:57,05-12-2022 08:57
12749,02_Watchlist,0.208,05-12-2022 08:57,05-12-2022 08:57
12750,01_Login,0.17,05-12-2022 09:07,05-12-2022 09:07
12751,02_Watchlist,0.182,05-12-2022 09:07,05-12-2022 09:07
12752,01_Login,0.164,05-12-2022 09:12,05-12-2022 09:12
12753,02_Watchlist,0.196,05-12-2022 09:12,05-12-2022 09:12
12754,01_Login,7.774,05-12-2022 09:17,05-12-2022 09:17
12755,02_Watchlist,7.01,05-12-2022 09:17,05-12-2022 09:18
12756,01_Login,4.203,05-12-2022 09:57,05-12-2022 09:57
12757,02_Watchlist,0.233,05-12-2022 09:57,05-12-2022 09:57
12758,01_Login,0.521,05-12-2022 10:12,05-12-2022 10:12
12759,02_Watchlist,0.194,05-12-2022 10:12,05-12-2022 10:12
12760,01_Login,1.095,05-12-2022 10:34,05-12-2022 10:34
12761,02_Watchlist,0.891,05-12-2022 10:34,05-12-2022 10:34
12762,01_Login,1.729,05-12-2022 10:39,05-12-2022 10:39
12763,02_Watchlist,3.011,05-12-2022 10:39,05-12-2022 10:39
12764,03_Logout,0.111,05-12-2022 10:40,05-12-2022 10:40
12765,01_Login,0.155,05-12-2022 11:12,05-12-2022 11:12
12766,02_Watchlist,1.27,05-12-2022 11:12,05-12-2022 11:12
12767,03_Logout,0.111,05-12-2022 11:13,05-12-2022 11:13
12782,01_Login,0.174,05-12-2022 05:06,05-12-2022 05:06
12783,02_Watchlist,0.183,05-12-2022 05:06,05-12-2022 05:06
12784,03_Logout,0.133,05-12-2022 05:06,05-12-2022 05:06
12785,01_Login,0.171,05-12-2022 05:11,05-12-2022 05:11
12786,02_Watchlist,0.2,05-12-2022 05:11,05-12-2022 05:11
12787,03_Logout,0.134,05-12-2022 05:11,05-12-2022 05:11
12788,01_Login,0.589,05-12-2022 09:53,05-12-2022 09:53
12789,02_Watchlist,0.148,05-12-2022 09:54,05-12-2022 09:54
12790,03_Logout,0.11,05-12-2022 09:54,05-12-2022 09:54
12791,01_Login,0.359,05-12-2022 10:23,05-12-2022 10:23
12792,02_Watchlist,0.182,05-12-2022 10:23,05-12-2022 10:23
12793,03_Logout,0.149,05-12-2022 10:23,05-12-2022 10:23
12794,01_Login,0.154,05-12-2022 10:26,05-12-2022 10:26
12795,02_Watchlist,0.181,05-12-2022 10:27,05-12-2022 10:27
12796,03_Logout,0.138,05-12-2022 10:27,05-12-2022 10:27
12797,01_Login,0.168,05-12-2022 11:06,05-12-2022 11:06
12798,02_Watchlist,0.171,05-12-2022 11:06,05-12-2022 11:06
12799,03_Logout,0.146,05-12-2022 11:06,05-12-2022 11:06
12800,01_Login,0.184,05-12-2022 11:11,05-12-2022 11:11
12801,02_Watchlist,0.176,05-12-2022 11:11,05-12-2022 11:11
12802,03_Logout,0.142,05-12-2022 11:11,05-12-2022 11:11
12803,01_Login,0.17,05-12-2022 11:16,05-12-2022 11:16
12804,02_Watchlist,0.15,05-12-2022 11:16,05-12-2022 11:16
12805,03_Logout,0.157,05-12-2022 11:16,05-12-2022 11:16
12806,01_Login,0.188,05-12-2022 11:21,05-12-2022 11:21
12807,02_Watchlist,0.179,05-12-2022 11:21,05-12-2022 11:21
12808,03_Logout,0.142,05-12-2022 11:21,05-12-2022 11:21
12809,01_Login,0.373,05-12-2022 11:26,05-12-2022 11:26
12810,02_Watchlist,0.625,05-12-2022 11:26,05-12-2022 11:26
12811,03_Logout,0.131,05-12-2022 11:26,05-12-2022 11:26
12812,01_Login,0.478,05-12-2022 11:31,05-12-2022 11:31
12813,02_Watchlist,0.157,05-12-2022 11:31,05-12-2022 11:31
12814,03_Logout,0.156,05-12-2022 11:31,05-12-2022 11:31
12815,01_Login,0.127,05-12-2022 11:36,05-12-2022 11:36
12816,02_Watchlist,0.167,05-12-2022 11:36,05-12-2022 11:36
12817,03_Logout,0.145,05-12-2022 11:36,05-12-2022 11:36
12818,01_Login,0.147,05-12-2022 11:41,05-12-2022 11:41
12819,02_Watchlist,0.196,05-12-2022 11:41,05-12-2022 11:41
12820,03_Logout,0.141,05-12-2022 11:41,05-12-2022 11:41
12821,01_Login,0.15,05-12-2022 11:46,05-12-2022 11:46
12822,02_Watchlist,0.185,05-12-2022 11:46,05-12-2022 11:46
12823,03_Logout,0.143,05-12-2022 11:46,05-12-2022 11:46
12824,01_Login,0.175,05-12-2022 11:51,05-12-2022 11:51
12825,02_Watchlist,0.172,05-12-2022 11:51,05-12-2022 11:51
12826,03_Logout,0.13,05-12-2022 11:51,05-12-2022 11:51
12827,01_Login,0.116,05-12-2022 11:56,05-12-2022 11:56
12828,02_Watchlist,0.143,05-12-2022 11:56,05-12-2022 11:56
12829,03_Logout,0.137,05-12-2022 11:56,05-12-2022 11:56
12830,01_Login,0.143,06-12-2022 12:01,06-12-2022 12:01
12831,02_Watchlist,0.167,06-12-2022 12:01,06-12-2022 12:01
12832,01_Login,0.262,06-12-2022 12:11,06-12-2022 12:11
12833,02_Watchlist,0.186,06-12-2022 12:11,06-12-2022 12:11
12834,01_Login,0.167,06-12-2022 12:16,06-12-2022 12:16
12835,02_Watchlist,0.164,06-12-2022 12:16,06-12-2022 12:16
12836,01_Login,0.742,06-12-2022 12:21,06-12-2022 12:21
12837,02_Watchlist,0.17,06-12-2022 12:21,06-12-2022 12:21
12838,01_Login,0.149,06-12-2022 12:26,06-12-2022 12:26
12839,02_Watchlist,0.129,06-12-2022 12:26,06-12-2022 12:26
12840,01_Login,0.421,06-12-2022 12:31,06-12-2022 12:31
12841,02_Watchlist,0.145,06-12-2022 12:31,06-12-2022 12:31
12842,01_Login,0.967,06-12-2022 12:36,06-12-2022 12:36
12843,02_Watchlist,0.171,06-12-2022 12:36,06-12-2022 12:36
12844,01_Login,0.191,06-12-2022 12:41,06-12-2022 12:41
12845,02_Watchlist,0.171,06-12-2022 12:41,06-12-2022 12:41
12846,01_Login,0.192,06-12-2022 12:46,06-12-2022 12:46
12847,02_Watchlist,0.17,06-12-2022 12:46,06-12-2022 12:46
12848,01_Login,0.185,06-12-2022 12:51,06-12-2022 12:51
12849,02_Watchlist,0.138,06-12-2022 12:51,06-12-2022 12:51
12850,01_Login,0.595,06-12-2022 12:56,06-12-2022 12:56
12851,02_Watchlist,0.156,06-12-2022 12:56,06-12-2022 12:56
12852,01_Login,0.149,06-12-2022 01:01,06-12-2022 01:01
12853,02_Watchlist,0.152,06-12-2022 01:01,06-12-2022 01:01
12854,03_Logout,0.139,06-12-2022 01:01,06-12-2022 01:01
12855,01_Login,0.135,06-12-2022 01:06,06-12-2022 01:06
12856,02_Watchlist,0.198,06-12-2022 01:06,06-12-2022 01:06
12857,03_Logout,0.155,06-12-2022 01:06,06-12-2022 01:06
12858,01_Login,0.178,06-12-2022 01:11,06-12-2022 01:11
12859,02_Watchlist,0.166,06-12-2022 01:11,06-12-2022 01:11
12860,03_Logout,0.154,06-12-2022 01:11,06-12-2022 01:11
12861,01_Login,0.682,06-12-2022 01:16,06-12-2022 01:16
12862,02_Watchlist,0.163,06-12-2022 01:16,06-12-2022 01:16
12863,03_Logout,0.131,06-12-2022 01:16,06-12-2022 01:16
12864,01_Login,0.171,06-12-2022 01:21,06-12-2022 01:21
12865,02_Watchlist,0.196,06-12-2022 01:21,06-12-2022 01:21
12866,03_Logout,0.154,06-12-2022 01:21,06-12-2022 01:21
12867,01_Login,0.159,06-12-2022 01:26,06-12-2022 01:26
12868,02_Watchlist,0.16,06-12-2022 01:26,06-12-2022 01:26
12869,03_Logout,0.155,06-12-2022 01:26,06-12-2022 01:26
12870,01_Login,0.161,06-12-2022 01:31,06-12-2022 01:31
12871,02_Watchlist,0.149,06-12-2022 01:31,06-12-2022 01:31
12872,03_Logout,0.142,06-12-2022 01:31,06-12-2022 01:31
12873,01_Login,0.721,06-12-2022 01:36,06-12-2022 01:36
12874,02_Watchlist,0.183,06-12-2022 01:36,06-12-2022 01:36
12875,03_Logout,0.146,06-12-2022 01:36,06-12-2022 01:36
12876,01_Login,0.573,06-12-2022 01:41,06-12-2022 01:41
12877,02_Watchlist,0.663,06-12-2022 01:41,06-12-2022 01:41
12878,03_Logout,0.141,06-12-2022 01:41,06-12-2022 01:41
12879,01_Login,0.139,06-12-2022 01:46,06-12-2022 01:46
12880,02_Watchlist,0.159,06-12-2022 01:46,06-12-2022 01:46
12881,03_Logout,0.154,06-12-2022 01:46,06-12-2022 01:46
12882,01_Login,0.13,06-12-2022 01:51,06-12-2022 01:51
12883,02_Watchlist,0.19,06-12-2022 01:51,06-12-2022 01:51
12884,03_Logout,0.118,06-12-2022 01:51,06-12-2022 01:51
12885,01_Login,0.145,06-12-2022 01:56,06-12-2022 01:56
12886,02_Watchlist,0.174,06-12-2022 01:56,06-12-2022 01:56
12887,03_Logout,0.155,06-12-2022 01:56,06-12-2022 01:56
12888,01_Login,0.157,06-12-2022 02:01,06-12-2022 02:01
12889,02_Watchlist,0.171,06-12-2022 02:01,06-12-2022 02:01
12890,03_Logout,0.153,06-12-2022 02:01,06-12-2022 02:01
12891,01_Login,0.145,06-12-2022 02:06,06-12-2022 02:06
12892,02_Watchlist,0.158,06-12-2022 02:06,06-12-2022 02:06
12893,03_Logout,0.131,06-12-2022 02:06,06-12-2022 02:06
12894,01_Login,0.161,06-12-2022 02:11,06-12-2022 02:11
12895,02_Watchlist,0.181,06-12-2022 02:11,06-12-2022 02:11
12896,03_Logout,0.131,06-12-2022 02:11,06-12-2022 02:11
12897,01_Login,0.657,06-12-2022 02:16,06-12-2022 02:16
12898,02_Watchlist,0.15,06-12-2022 02:16,06-12-2022 02:16
12899,03_Logout,0.137,06-12-2022 02:16,06-12-2022 02:16
12900,01_Login,0.18,06-12-2022 02:21,06-12-2022 02:21
12901,02_Watchlist,0.155,06-12-2022 02:21,06-12-2022 02:21
12902,03_Logout,0.141,06-12-2022 02:21,06-12-2022 02:21
12903,01_Login,0.204,06-12-2022 02:26,06-12-2022 02:26
12904,02_Watchlist,0.18,06-12-2022 02:26,06-12-2022 02:26
12905,03_Logout,0.157,06-12-2022 02:26,06-12-2022 02:26
12906,01_Login,0.176,06-12-2022 02:31,06-12-2022 02:31
12907,02_Watchlist,0.188,06-12-2022 02:31,06-12-2022 02:31
12908,03_Logout,0.154,06-12-2022 02:31,06-12-2022 02:31
12909,01_Login,0.135,06-12-2022 02:36,06-12-2022 02:36
12910,02_Watchlist,0.165,06-12-2022 02:36,06-12-2022 02:36
12911,03_Logout,0.169,06-12-2022 02:36,06-12-2022 02:36
12912,01_Login,0.152,06-12-2022 02:41,06-12-2022 02:41
12913,02_Watchlist,0.153,06-12-2022 02:41,06-12-2022 02:41
12914,03_Logout,0.156,06-12-2022 02:41,06-12-2022 02:41
12915,01_Login,0.131,06-12-2022 02:46,06-12-2022 02:46
12916,02_Watchlist,0.164,06-12-2022 02:46,06-12-2022 02:46
12917,03_Logout,0.13,06-12-2022 02:46,06-12-2022 02:46
12918,01_Login,0.196,06-12-2022 02:51,06-12-2022 02:51
12919,02_Watchlist,0.143,06-12-2022 02:51,06-12-2022 02:51
12920,03_Logout,0.145,06-12-2022 02:51,06-12-2022 02:51
12921,01_Login,0.17,06-12-2022 02:56,06-12-2022 02:56
12922,02_Watchlist,0.181,06-12-2022 02:56,06-12-2022 02:56
12923,03_Logout,0.123,06-12-2022 02:56,06-12-2022 02:56
12924,01_Login,0.631,06-12-2022 03:01,06-12-2022 03:01
12925,02_Watchlist,0.158,06-12-2022 03:01,06-12-2022 03:01
12926,03_Logout,0.131,06-12-2022 03:01,06-12-2022 03:01
12927,01_Login,1.092,06-12-2022 03:06,06-12-2022 03:06
12928,02_Watchlist,0.187,06-12-2022 03:06,06-12-2022 03:06
12929,03_Logout,0.16,06-12-2022 03:06,06-12-2022 03:06
12930,01_Login,0.582,06-12-2022 03:11,06-12-2022 03:11
12931,02_Watchlist,0.168,06-12-2022 03:11,06-12-2022 03:11
12932,03_Logout,0.149,06-12-2022 03:11,06-12-2022 03:11
12933,01_Login,0.134,06-12-2022 03:16,06-12-2022 03:16
12934,02_Watchlist,0.179,06-12-2022 03:16,06-12-2022 03:16
12935,03_Logout,0.125,06-12-2022 03:16,06-12-2022 03:16
12936,01_Login,0.138,06-12-2022 03:21,06-12-2022 03:21
12937,02_Watchlist,0.19,06-12-2022 03:21,06-12-2022 03:21
12938,03_Logout,0.128,06-12-2022 03:21,06-12-2022 03:21
12939,01_Login,0.164,06-12-2022 03:26,06-12-2022 03:26
12940,02_Watchlist,0.164,06-12-2022 03:26,06-12-2022 03:26
12941,03_Logout,0.141,06-12-2022 03:26,06-12-2022 03:26
12942,01_Login,0.247,06-12-2022 03:31,06-12-2022 03:31
12943,02_Watchlist,0.178,06-12-2022 03:31,06-12-2022 03:31
12944,03_Logout,0.127,06-12-2022 03:31,06-12-2022 03:31
12945,01_Login,0.202,06-12-2022 03:36,06-12-2022 03:36
12946,02_Watchlist,0.17,06-12-2022 03:36,06-12-2022 03:36
12947,03_Logout,0.155,06-12-2022 03:36,06-12-2022 03:36
12948,01_Login,0.185,06-12-2022 03:41,06-12-2022 03:41
12949,02_Watchlist,0.63,06-12-2022 03:41,06-12-2022 03:41
12950,03_Logout,0.142,06-12-2022 03:41,06-12-2022 03:41
12951,01_Login,0.192,06-12-2022 03:46,06-12-2022 03:46
12952,02_Watchlist,0.155,06-12-2022 03:46,06-12-2022 03:46
12953,03_Logout,0.14,06-12-2022 03:46,06-12-2022 03:46
12954,01_Login,0.185,06-12-2022 03:51,06-12-2022 03:51
12955,02_Watchlist,0.135,06-12-2022 03:51,06-12-2022 03:51
12956,03_Logout,0.147,06-12-2022 03:51,06-12-2022 03:51
12957,01_Login,0.177,06-12-2022 03:56,06-12-2022 03:56
12958,02_Watchlist,0.159,06-12-2022 03:56,06-12-2022 03:56
12959,03_Logout,0.149,06-12-2022 03:56,06-12-2022 03:56
12960,01_Login,0.17,06-12-2022 04:01,06-12-2022 04:01
12961,02_Watchlist,0.174,06-12-2022 04:01,06-12-2022 04:01
12962,03_Logout,0.15,06-12-2022 04:01,06-12-2022 04:01
12963,01_Login,0.156,06-12-2022 04:06,06-12-2022 04:06
12964,02_Watchlist,0.166,06-12-2022 04:06,06-12-2022 04:06
12965,03_Logout,0.157,06-12-2022 04:06,06-12-2022 04:06
12966,01_Login,0.203,06-12-2022 04:11,06-12-2022 04:11
12967,02_Watchlist,0.168,06-12-2022 04:11,06-12-2022 04:11
12968,03_Logout,0.157,06-12-2022 04:11,06-12-2022 04:11
12969,01_Login,0.214,06-12-2022 04:16,06-12-2022 04:16
12970,02_Watchlist,0.167,06-12-2022 04:16,06-12-2022 04:16
12971,03_Logout,0.144,06-12-2022 04:16,06-12-2022 04:16
12972,01_Login,0.154,06-12-2022 04:21,06-12-2022 04:21
12973,02_Watchlist,0.156,06-12-2022 04:21,06-12-2022 04:21
12974,03_Logout,0.134,06-12-2022 04:21,06-12-2022 04:21
12975,01_Login,0.19,06-12-2022 04:26,06-12-2022 04:26
12976,02_Watchlist,0.169,06-12-2022 04:26,06-12-2022 04:26
12977,01_Login,0.203,06-12-2022 04:31,06-12-2022 04:31
12978,02_Watchlist,0.168,06-12-2022 04:31,06-12-2022 04:31
12979,03_Logout,0.152,06-12-2022 04:31,06-12-2022 04:31
12980,01_Login,0.184,06-12-2022 04:36,06-12-2022 04:36
12981,02_Watchlist,0.185,06-12-2022 04:36,06-12-2022 04:36
12982,03_Logout,0.124,06-12-2022 04:36,06-12-2022 04:36
12983,01_Login,0.165,06-12-2022 04:41,06-12-2022 04:41
12984,02_Watchlist,0.167,06-12-2022 04:41,06-12-2022 04:41
12985,03_Logout,0.113,06-12-2022 04:41,06-12-2022 04:41
12986,01_Login,0.163,06-12-2022 04:46,06-12-2022 04:46
12987,02_Watchlist,0.17,06-12-2022 04:46,06-12-2022 04:46
12988,03_Logout,0.135,06-12-2022 04:46,06-12-2022 04:46
12989,01_Login,1.143,06-12-2022 04:51,06-12-2022 04:51
12990,02_Watchlist,0.176,06-12-2022 04:51,06-12-2022 04:51
12991,03_Logout,0.146,06-12-2022 04:51,06-12-2022 04:51
12992,01_Login,0.168,06-12-2022 04:56,06-12-2022 04:56
12993,02_Watchlist,0.173,06-12-2022 04:56,06-12-2022 04:56
12994,03_Logout,0.128,06-12-2022 04:56,06-12-2022 04:56
12995,01_Login,0.148,06-12-2022 05:01,06-12-2022 05:01
12996,02_Watchlist,0.178,06-12-2022 05:01,06-12-2022 05:01
12997,03_Logout,0.157,06-12-2022 05:01,06-12-2022 05:01
12998,01_Login,0.21,06-12-2022 05:06,06-12-2022 05:06
